Ticker,Name,Market,Timeframe,Strategy,Trades,WinRate%,TotalRet%,AvgRet%,ProfitFactor,MDD%,Sharpe,_tr
SOL,솔라나,CRYPTO,5m,FVG+OB★,152,38.2,0.788,0.0052,1.033,-5.723,0.0141,0.788
SOL,솔라나,CRYPTO,5m,S01_EMA9_21,386,37.3,25.004,0.0648,1.356,-6.967,0.0931,25.004
SOL,솔라나,CRYPTO,5m,S02_EMA20_50,165,44.2,13.391,0.0812,1.432,-6.199,0.104,13.391
SOL,솔라나,CRYPTO,5m,S03_GoldenCross,53,52.8,8.552,0.1614,1.697,-2.785,0.1806,8.552
SOL,솔라나,CRYPTO,5m,S04_SuperTrend,158,44.9,15.459,0.0978,1.414,-7.934,0.1017,15.459
SOL,솔라나,CRYPTO,5m,S05_HullMA,572,42.7,14.51,0.0254,1.119,-11.764,0.0355,14.51
SOL,솔라나,CRYPTO,5m,S06_Ichimoku,396,32.8,29.454,0.0744,1.554,-3.931,0.1178,29.454
SOL,솔라나,CRYPTO,5m,S07_RSI_Trend,845,27.9,40.888,0.0484,1.449,-6.741,0.0944,40.888
SOL,솔라나,CRYPTO,5m,S08_RSI_Rev,135,51.1,0.802,0.0059,1.024,-7.779,0.0083,0.802
SOL,솔라나,CRYPTO,5m,S09_MACD,659,38.2,25.391,0.0385,1.21,-8.408,0.0596,25.391
SOL,솔라나,CRYPTO,5m,S10_MACDHist,659,38.2,25.391,0.0385,1.21,-8.408,0.0596,25.391
SOL,솔라나,CRYPTO,5m,S11_BB_Break,431,40.1,18.688,0.0434,1.548,-6.167,0.1073,18.688
SOL,솔라나,CRYPTO,5m,S12_BB_Rev,176,51.1,0.847,0.0048,1.019,-8.937,0.0068,0.847
SOL,솔라나,CRYPTO,5m,S13_ATR_Break,565,42.8,21.71,0.0384,1.563,-3.673,0.1164,21.71
SOL,솔라나,CRYPTO,5m,S14_Donchian,243,46.1,16.472,0.0678,1.321,-4.532,0.0924,16.472
SOL,솔라나,CRYPTO,5m,S15_ZScore,415,62.2,-19.466,-0.0469,0.8,-22.735,-0.0743,-19.466
SOL,솔라나,CRYPTO,5m,S16_SMA_Rev,4,50.0,0.598,0.1496,1.967,-0.211,0.3094,0.598
SOL,솔라나,CRYPTO,5m,S17_FVG,1097,33.6,13.587,0.0124,1.072,-13.576,0.0207,13.587
SOL,솔라나,CRYPTO,5m,S19_Monday,56,37.5,6.599,0.1178,1.652,-2.4,0.1671,6.599
SOL,솔라나,CRYPTO,5m,S20_InsideBar,648,49.1,14.153,0.0218,1.168,-8.522,0.0517,14.153
SOL,솔라나,CRYPTO,5m,S21_Engulfing,437,51.9,-5.947,-0.0136,0.9,-12.366,-0.0366,-5.947
SOL,솔라나,CRYPTO,5m,S22_VolBreak,396,44.7,20.408,0.0515,1.72,-1.729,0.1408,20.408
SOL,솔라나,CRYPTO,5m,S23_EMA_Ribbon,193,42.5,17.871,0.0926,1.476,-6.806,0.1273,17.871
SOL,솔라나,CRYPTO,5m,S24_CHoCH,585,46.5,23.668,0.0405,1.202,-10.161,0.0593,23.668
SOL,솔라나,CRYPTO,5m,S25_PinBar,557,49.4,0.962,0.0017,1.012,-7.011,0.0039,0.962
SOL,솔라나,CRYPTO,4h,FVG+OB,1020,62.5,457.679,0.4487,2.273,-7.231,0.358,457.679
SOL,솔라나,CRYPTO,4h,FVG+OB★,136,65.4,77.87,0.5726,2.758,-5.463,0.448,77.87
SOL,솔라나,CRYPTO,4h,S01_EMA9_21,103,37.9,8.427,0.0818,1.045,-54.288,0.0169,8.427
SOL,솔라나,CRYPTO,4h,S02_EMA20_50,41,56.1,45.404,1.1074,1.792,-18.476,0.2335,45.404
SOL,솔라나,CRYPTO,4h,S03_GoldenCross,13,38.5,-6.733,-0.518,0.646,-13.907,-0.1827,-6.733
SOL,솔라나,CRYPTO,4h,S04_SuperTrend,10,30.0,-19.721,-1.9721,0.383,-18.099,-0.3789,-19.721
SOL,솔라나,CRYPTO,4h,S05_HullMA,143,49.7,54.966,0.3844,1.247,-24.641,0.0873,54.966
SOL,솔라나,CRYPTO,4h,S06_Ichimoku,98,38.8,43.273,0.4416,1.371,-25.899,0.1117,43.273
SOL,솔라나,CRYPTO,4h,S07_RSI_Trend,256,26.2,44.002,0.1719,1.148,-40.028,0.046,44.002
SOL,솔라나,CRYPTO,4h,S08_RSI_Rev,25,44.0,-32.02,-1.2808,0.516,-51.222,-0.2505,-32.02
SOL,솔라나,CRYPTO,4h,S09_MACD,173,43.4,34.545,0.1997,1.124,-29.698,0.0461,34.545
SOL,솔라나,CRYPTO,4h,S10_MACDHist,173,43.4,34.545,0.1997,1.124,-29.698,0.0461,34.545
SOL,솔라나,CRYPTO,4h,S11_BB_Break,120,34.2,-0.007,-0.0001,1.0,-30.364,-0.0,-0.007
SOL,솔라나,CRYPTO,4h,S12_BB_Rev,49,53.1,1.273,0.026,1.012,-53.283,0.0048,1.273
SOL,솔라나,CRYPTO,4h,S13_ATR_Break,105,40.0,-13.279,-0.1265,0.802,-23.292,-0.0676,-13.279
SOL,솔라나,CRYPTO,4h,S14_Donchian,55,43.6,-30.542,-0.5553,0.778,-64.274,-0.1024,-30.542
SOL,솔라나,CRYPTO,4h,S15_ZScore,112,60.7,-12.484,-0.1115,0.944,-82.584,-0.0213,-12.484
SOL,솔라나,CRYPTO,4h,S16_SMA_Rev,54,48.1,-5.385,-0.0997,0.954,-38.692,-0.0179,-5.385
SOL,솔라나,CRYPTO,4h,S17_FVG,180,44.4,26.653,0.1481,1.083,-60.36,0.0312,26.653
SOL,솔라나,CRYPTO,4h,S19_Monday,111,42.3,48.292,0.4351,1.242,-47.888,0.0871,48.292
SOL,솔라나,CRYPTO,4h,S20_InsideBar,182,48.9,4.278,0.0235,1.017,-39.187,0.0061,4.278
SOL,솔라나,CRYPTO,4h,S21_Engulfing,206,52.9,77.902,0.3782,1.311,-28.101,0.102,77.902
SOL,솔라나,CRYPTO,4h,S22_VolBreak,139,43.9,-4.355,-0.0313,0.955,-24.339,-0.0147,-4.355
SOL,솔라나,CRYPTO,4h,S23_EMA_Ribbon,49,38.8,-0.388,-0.0079,0.996,-30.877,-0.0016,-0.388
SOL,솔라나,CRYPTO,4h,S24_CHoCH,136,50.0,-13.583,-0.0999,0.951,-57.412,-0.0189,-13.583
SOL,솔라나,CRYPTO,4h,S25_PinBar,195,43.1,7.368,0.0378,1.027,-48.303,0.0103,7.368
SOL,솔라나,CRYPTO,1m+4h,FVG+OB,58,37.9,0.308,0.0053,1.061,-1.012,0.0264,0.308
SOL,솔라나,CRYPTO,1m+4h,S01_EMA9_21,236,29.2,-0.866,-0.0037,0.951,-4.705,-0.0179,-0.866
SOL,솔라나,CRYPTO,1m+4h,S02_EMA20_50,99,40.4,1.287,0.013,1.146,-1.38,0.0519,1.287
SOL,솔라나,CRYPTO,1m+4h,S03_GoldenCross,34,52.9,0.741,0.0218,1.21,-1.37,0.0781,0.741
SOL,솔라나,CRYPTO,1m+4h,S04_SuperTrend,35,48.6,0.731,0.0209,1.28,-0.973,0.0996,0.731
SOL,솔라나,CRYPTO,1m+4h,S05_HullMA,313,43.1,1.846,0.0059,1.089,-3.507,0.0293,1.846
SOL,솔라나,CRYPTO,1m+4h,S06_Ichimoku,269,23.4,-1.894,-0.007,0.867,-2.741,-0.0448,-1.894
SOL,솔라나,CRYPTO,1m+4h,S07_RSI_Trend,583,23.7,-1.538,-0.0026,0.934,-4.566,-0.0187,-1.538
SOL,솔라나,CRYPTO,1m+4h,S08_RSI_Rev,66,54.5,1.299,0.0197,1.216,-3.158,0.0742,1.299
SOL,솔라나,CRYPTO,1m+4h,S09_MACD,382,32.7,-0.803,-0.0021,0.967,-5.419,-0.0108,-0.803
SOL,솔라나,CRYPTO,1m+4h,S10_MACDHist,382,32.7,-0.803,-0.0021,0.967,-5.419,-0.0108,-0.803
SOL,솔라나,CRYPTO,1m+4h,S11_BB_Break,257,32.3,-2.153,-0.0084,0.741,-2.932,-0.1005,-2.153
SOL,솔라나,CRYPTO,1m+4h,S12_BB_Rev,101,59.4,3.778,0.0374,1.472,-1.825,0.143,3.778
SOL,솔라나,CRYPTO,1m+4h,S13_ATR_Break,244,38.9,-2.239,-0.0092,0.69,-3.012,-0.1225,-2.239
SOL,솔라나,CRYPTO,1m+4h,S14_Donchian,123,41.5,-0.017,-0.0001,0.999,-3.701,-0.0005,-0.017
SOL,솔라나,CRYPTO,1m+4h,S15_ZScore,248,66.5,3.472,0.014,1.264,-1.89,0.0763,3.472
SOL,솔라나,CRYPTO,1m+4h,S17_FVG,427,36.8,0.99,0.0023,1.038,-3.237,0.0128,0.99
SOL,솔라나,CRYPTO,1m+4h,S20_InsideBar,168,46.4,0.008,0.0,1.001,-2.719,0.0003,0.008
SOL,솔라나,CRYPTO,1m+4h,S21_Engulfing,145,51.0,2.009,0.0139,1.297,-1.236,0.0951,2.009
SOL,솔라나,CRYPTO,1m+4h,S22_VolBreak,94,38.3,-0.698,-0.0074,0.748,-0.855,-0.1015,-0.698
SOL,솔라나,CRYPTO,1m+4h,S23_EMA_Ribbon,125,31.2,1.069,0.0085,1.123,-2.019,0.0409,1.069
SOL,솔라나,CRYPTO,1m+4h,S24_CHoCH,317,42.6,-4.064,-0.0128,0.81,-4.825,-0.075,-4.064
SOL,솔라나,CRYPTO,1m+4h,S25_PinBar,262,46.9,-2.049,-0.0078,0.861,-3.892,-0.0502,-2.049
XRP,리플,CRYPTO,15m,FVG+OB,553,42.0,27.079,0.049,1.305,-7.176,0.103,27.079
XRP,리플,CRYPTO,15m,FVG+OB★,86,50.0,13.595,0.1581,2.268,-1.415,0.2884,13.595
XRP,리플,CRYPTO,15m,S01_EMA9_21,122,34.4,-4.719,-0.0387,0.86,-11.598,-0.052,-4.719
XRP,리플,CRYPTO,15m,S02_EMA20_50,49,36.7,7.265,0.1483,1.656,-3.562,0.1558,7.265
XRP,리플,CRYPTO,15m,S03_GoldenCross,22,59.1,2.192,0.0996,1.727,-1.32,0.1767,2.192
XRP,리플,CRYPTO,15m,S04_SuperTrend,35,42.9,7.234,0.2067,1.776,-2.866,0.197,7.234
XRP,리플,CRYPTO,15m,S05_HullMA,202,41.6,-6.103,-0.0302,0.888,-13.586,-0.0424,-6.103
XRP,리플,CRYPTO,15m,S06_Ichimoku,143,26.6,0.92,0.0064,1.03,-7.679,0.0089,0.92
XRP,리플,CRYPTO,15m,S07_RSI_Trend,331,24.2,1.271,0.0038,1.023,-10.586,0.0068,1.271
XRP,리플,CRYPTO,15m,S08_RSI_Rev,39,48.7,-4.491,-0.1152,0.615,-6.0,-0.1574,-4.491
XRP,리플,CRYPTO,15m,S09_MACD,251,35.1,-0.277,-0.0011,0.996,-8.297,-0.0015,-0.277
XRP,리플,CRYPTO,15m,S10_MACDHist,251,35.1,-0.277,-0.0011,0.996,-8.297,-0.0015,-0.277
XRP,리플,CRYPTO,15m,S11_BB_Break,160,33.8,2.676,0.0167,1.106,-7.568,0.0293,2.676
XRP,리플,CRYPTO,15m,S12_BB_Rev,61,50.8,-0.433,-0.0071,0.968,-3.82,-0.0116,-0.433
XRP,리플,CRYPTO,15m,S13_ATR_Break,166,31.3,0.503,0.003,1.024,-4.558,0.0067,0.503
XRP,리플,CRYPTO,15m,S14_Donchian,76,36.8,-1.877,-0.0247,0.923,-11.376,-0.026,-1.877
XRP,리플,CRYPTO,15m,S15_ZScore,152,61.2,4.682,0.0308,1.132,-7.841,0.0471,4.682
XRP,리플,CRYPTO,15m,S16_SMA_Rev,2,50.0,-0.38,-0.19,0.604,-0.96,-0.2468,-0.38
XRP,리플,CRYPTO,15m,S17_FVG,343,35.6,-0.675,-0.002,0.991,-14.917,-0.003,-0.675
XRP,리플,CRYPTO,15m,S19_Monday,35,34.3,0.998,0.0285,1.123,-2.843,0.0399,0.998
XRP,리플,CRYPTO,15m,S20_InsideBar,187,48.1,-8.05,-0.043,0.82,-12.735,-0.0691,-8.05
XRP,리플,CRYPTO,15m,S21_Engulfing,244,44.3,1.225,0.005,1.022,-8.082,0.0069,1.225
XRP,리플,CRYPTO,15m,S22_VolBreak,156,32.1,0.879,0.0056,1.041,-5.604,0.0116,0.879
XRP,리플,CRYPTO,15m,S23_EMA_Ribbon,52,40.4,-1.693,-0.0325,0.883,-3.939,-0.0447,-1.693
XRP,리플,CRYPTO,15m,S24_CHoCH,187,43.3,-0.722,-0.0039,0.987,-10.696,-0.0046,-0.722
XRP,리플,CRYPTO,15m,S25_PinBar,208,52.4,4.352,0.0209,1.098,-5.988,0.0341,4.352
XRP,리플,CRYPTO,5m,FVG+OB,956,32.6,-16.671,-0.0174,0.877,-24.399,-0.0538,-16.671
XRP,리플,CRYPTO,5m,FVG+OB★,141,41.1,7.306,0.0518,1.368,-2.601,0.121,7.306
XRP,리플,CRYPTO,5m,S01_EMA9_21,412,38.1,9.925,0.0241,1.144,-8.981,0.0453,9.925
XRP,리플,CRYPTO,5m,S02_EMA20_50,162,39.5,-4.033,-0.0249,0.877,-13.211,-0.0452,-4.033
XRP,리플,CRYPTO,5m,S03_GoldenCross,48,43.8,5.171,0.1077,1.594,-1.923,0.1601,5.171
XRP,리플,CRYPTO,5m,S04_SuperTrend,164,47.6,12.051,0.0735,1.34,-4.258,0.0932,12.051
XRP,리플,CRYPTO,5m,S05_HullMA,582,44.3,17.527,0.0301,1.169,-8.272,0.0529,17.527
XRP,리플,CRYPTO,5m,S06_Ichimoku,419,34.1,31.737,0.0757,1.788,-3.232,0.1563,31.737
XRP,리플,CRYPTO,5m,S07_RSI_Trend,855,27.8,36.572,0.0428,1.485,-4.75,0.1055,36.572
XRP,리플,CRYPTO,5m,S08_RSI_Rev,146,48.6,0.059,0.0004,1.002,-9.526,0.0007,0.059
XRP,리플,CRYPTO,5m,S09_MACD,643,39.3,27.917,0.0434,1.298,-6.047,0.0816,27.917
XRP,리플,CRYPTO,5m,S10_MACDHist,643,39.3,27.917,0.0434,1.298,-6.047,0.0816,27.917
XRP,리플,CRYPTO,5m,S11_BB_Break,410,46.6,27.012,0.0659,2.097,-3.203,0.1962,27.012
XRP,리플,CRYPTO,5m,S12_BB_Rev,187,52.4,1.937,0.0104,1.046,-13.262,0.0169,1.937
XRP,리플,CRYPTO,5m,S13_ATR_Break,541,53.2,37.314,0.069,2.563,-1.437,0.2594,37.314
XRP,리플,CRYPTO,5m,S14_Donchian,275,42.9,6.739,0.0245,1.114,-9.607,0.0375,6.739
XRP,리플,CRYPTO,5m,S15_ZScore,416,61.1,-13.379,-0.0322,0.832,-21.53,-0.0673,-13.379
XRP,리플,CRYPTO,5m,S16_SMA_Rev,2,50.0,0.07,0.0349,1.296,0.0,0.1288,0.07
XRP,리플,CRYPTO,5m,S17_FVG,1082,35.7,36.558,0.0338,1.276,-5.747,0.0747,36.558
XRP,리플,CRYPTO,5m,S19_Monday,58,25.9,-0.537,-0.0093,0.945,-4.103,-0.021,-0.537
XRP,리플,CRYPTO,5m,S20_InsideBar,555,53.0,18.032,0.0325,1.29,-4.817,0.0822,18.032
XRP,리플,CRYPTO,5m,S21_Engulfing,470,51.1,17.494,0.0372,1.35,-4.928,0.0961,17.494
XRP,리플,CRYPTO,5m,S22_VolBreak,420,50.0,29.034,0.0691,2.395,-1.468,0.224,29.034
XRP,리플,CRYPTO,5m,S23_EMA_Ribbon,185,41.6,9.944,0.0538,1.308,-8.181,0.0909,9.944
XRP,리플,CRYPTO,5m,S24_CHoCH,578,44.1,-1.309,-0.0023,0.989,-18.37,-0.0038,-1.309
XRP,리플,CRYPTO,5m,S25_PinBar,504,49.2,8.723,0.0173,1.158,-4.627,0.0495,8.723
XRP,리플,CRYPTO,4h,FVG+OB,921,61.5,373.645,0.4057,2.23,-6.535,0.3443,373.645
XRP,리플,CRYPTO,4h,FVG+OB★,152,62.5,80.373,0.5288,2.682,-4.591,0.4226,80.373
XRP,리플,CRYPTO,4h,S01_EMA9_21,99,39.4,13.949,0.1409,1.104,-32.212,0.0377,13.949
XRP,리플,CRYPTO,4h,S02_EMA20_50,45,44.4,-51.652,-1.1478,0.505,-60.178,-0.2519,-51.652
XRP,리플,CRYPTO,4h,S03_GoldenCross,15,40.0,-2.38,-0.1587,0.905,-23.714,-0.0308,-2.38
XRP,리플,CRYPTO,4h,S04_SuperTrend,12,33.3,-23.665,-1.9721,0.362,-30.601,-0.3947,-23.665
XRP,리플,CRYPTO,4h,S05_HullMA,150,42.0,67.793,0.452,1.277,-27.717,0.076,67.793
XRP,리플,CRYPTO,4h,S06_Ichimoku,110,28.2,-0.553,-0.005,0.996,-25.856,-0.0014,-0.553
XRP,리플,CRYPTO,4h,S07_RSI_Trend,252,25.4,34.757,0.1379,1.143,-24.601,0.0409,34.757
XRP,리플,CRYPTO,4h,S08_RSI_Rev,33,60.6,33.332,1.0101,1.697,-20.842,0.194,33.332
XRP,리플,CRYPTO,4h,S09_MACD,179,34.6,-5.872,-0.0328,0.98,-50.287,-0.0067,-5.872
XRP,리플,CRYPTO,4h,S10_MACDHist,179,34.6,-5.872,-0.0328,0.98,-50.287,-0.0067,-5.872
XRP,리플,CRYPTO,4h,S11_BB_Break,122,41.8,91.59,0.7507,2.074,-14.56,0.1935,91.59
XRP,리플,CRYPTO,4h,S12_BB_Rev,42,47.6,-12.572,-0.2993,0.811,-38.075,-0.0766,-12.572
XRP,리플,CRYPTO,4h,S13_ATR_Break,108,39.8,31.339,0.2902,1.414,-21.019,0.0983,31.339
XRP,리플,CRYPTO,4h,S14_Donchian,50,36.0,-16.131,-0.3226,0.813,-36.984,-0.0844,-16.131
XRP,리플,CRYPTO,4h,S15_ZScore,102,60.8,16.572,0.1625,1.107,-39.58,0.0388,16.572
XRP,리플,CRYPTO,4h,S16_SMA_Rev,42,57.1,-20.836,-0.4961,0.745,-37.681,-0.0911,-20.836
XRP,리플,CRYPTO,4h,S17_FVG,183,36.6,-36.883,-0.2015,0.876,-47.716,-0.0454,-36.883
XRP,리플,CRYPTO,4h,S19_Monday,107,38.3,44.482,0.4157,1.251,-35.974,0.0731,44.482
XRP,리플,CRYPTO,4h,S20_InsideBar,183,50.8,76.573,0.4184,1.387,-33.435,0.1065,76.573
XRP,리플,CRYPTO,4h,S21_Engulfing,216,50.5,152.329,0.7052,1.667,-28.852,0.1509,152.329
XRP,리플,CRYPTO,4h,S22_VolBreak,135,41.5,68.915,0.5105,1.762,-17.833,0.1496,68.915
XRP,리플,CRYPTO,4h,S23_EMA_Ribbon,46,39.1,5.457,0.1186,1.095,-27.282,0.0347,5.457
XRP,리플,CRYPTO,4h,S24_CHoCH,131,46.6,126.067,0.9623,1.542,-41.724,0.145,126.067
XRP,리플,CRYPTO,4h,S25_PinBar,196,48.0,36.569,0.1866,1.162,-38.014,0.0513,36.569
XRP,리플,CRYPTO,1m+4h,FVG+OB,41,41.5,0.834,0.0203,1.263,-0.854,0.1057,0.834
XRP,리플,CRYPTO,1m+4h,S01_EMA9_21,232,30.6,-1.028,-0.0044,0.928,-2.86,-0.0256,-1.028
XRP,리플,CRYPTO,1m+4h,S02_EMA20_50,99,37.4,-0.817,-0.0083,0.902,-1.822,-0.0361,-0.817
XRP,리플,CRYPTO,1m+4h,S03_GoldenCross,32,40.6,-0.772,-0.0241,0.817,-1.942,-0.0736,-0.772
XRP,리플,CRYPTO,1m+4h,S04_SuperTrend,33,30.3,-0.049,-0.0015,0.982,-1.532,-0.0065,-0.049
XRP,리플,CRYPTO,1m+4h,S05_HullMA,312,43.9,4.067,0.013,1.236,-1.881,0.0715,4.067
XRP,리플,CRYPTO,1m+4h,S06_Ichimoku,269,23.4,-1.366,-0.0051,0.89,-3.272,-0.0327,-1.366
XRP,리플,CRYPTO,1m+4h,S07_RSI_Trend,617,22.4,-3.776,-0.0061,0.834,-4.756,-0.0488,-3.776
XRP,리플,CRYPTO,1m+4h,S08_RSI_Rev,65,52.3,0.229,0.0035,1.045,-2.401,0.0166,0.229
XRP,리플,CRYPTO,1m+4h,S09_MACD,344,37.8,5.789,0.0168,1.334,-1.731,0.0887,5.789
XRP,리플,CRYPTO,1m+4h,S10_MACDHist,344,37.8,5.789,0.0168,1.334,-1.731,0.0887,5.789
XRP,리플,CRYPTO,1m+4h,S11_BB_Break,267,34.1,-0.408,-0.0015,0.939,-1.744,-0.0196,-0.408
XRP,리플,CRYPTO,1m+4h,S12_BB_Rev,120,55.0,0.945,0.0079,1.102,-2.178,0.0353,0.945
XRP,리플,CRYPTO,1m+4h,S13_ATR_Break,218,41.3,1.172,0.0054,1.274,-0.66,0.0812,1.172
XRP,리플,CRYPTO,1m+4h,S14_Donchian,128,37.5,-1.195,-0.0093,0.903,-3.458,-0.0372,-1.195
XRP,리플,CRYPTO,1m+4h,S15_ZScore,261,67.4,3.023,0.0116,1.258,-1.449,0.0737,3.023
XRP,리플,CRYPTO,1m+4h,S17_FVG,424,35.4,0.882,0.0021,1.04,-2.342,0.013,0.882
XRP,리플,CRYPTO,1m+4h,S20_InsideBar,241,50.2,1.727,0.0072,1.217,-0.938,0.0708,1.727
XRP,리플,CRYPTO,1m+4h,S21_Engulfing,185,45.4,0.782,0.0042,1.101,-1.371,0.0342,0.782
XRP,리플,CRYPTO,1m+4h,S22_VolBreak,110,35.5,0.174,0.0016,1.068,-0.67,0.0227,0.174
XRP,리플,CRYPTO,1m+4h,S23_EMA_Ribbon,115,24.3,-2.222,-0.0193,0.758,-3.573,-0.0922,-2.222
XRP,리플,CRYPTO,1m+4h,S24_CHoCH,294,43.9,-2.041,-0.0069,0.886,-3.466,-0.0443,-2.041
XRP,리플,CRYPTO,1m+4h,S25_PinBar,253,47.4,0.148,0.0006,1.015,-1.145,0.005,0.148
